open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719187200000,63194.90,63357.00,58218.00,60273.60,445903.184,1719273599999,27225661676.17080,4744004,210050.156,12831739591.03600,0
