open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1674518400000,22913.30,23158.70,22450.00,22627.40,505615.816,1674604799999,11572452898.66944,2961877,244865.087,5605458866.79081,0
