open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1680134400000,28338.60,29184.80,27654.10,28015.00,770966.100,1680220799999,21882841599.42791,6177264,381217.000,10823868916.86587,0
