open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1707264000000,43079.10,44388.00,42763.40,44326.20,252057.708,1707350399999,10954644814.28782,2929944,130579.297,5675987977.28190,0
