open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1695945600000,27011.70,27231.50,26625,26890.90,277397.643,1696031999999,7472678754.10716,2795717,137424.353,3702375381.57978,0
