open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1693612800000,25795.60,25975.00,25740.60,25855.80,107642.864,1693699199999,2780278800.43600,1335781,53671.502,1386371344.59410,0
