open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1677110400000,24171.30,24588.00,23590.00,23928.80,751339.414,1677196799999,18066676937.66089,5244513,369788.469,8893367081.65688,0
