open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1668556800000,16888.30,17007.40,16358.00,16650.60,537241.645,1668643199999,8944296635.42915,3478826,266222.725,4433336578.20557,0
