open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1700524800000,37462.60,37675,35720,35737,450731.160,1700611199999,16617512774.69305,4177874,214766.382,7922810217.89473,0
