open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1696118400000,26951,28365.20,26939,27981.40,240382.946,1696204799999,6597423569.09260,2313010,128236.139,3521919101.10306,0
