open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1697760000000,28697,30243,28560,29653,551005.327,1697846399999,16251872830.69389,5390533,286339.629,8445771407.53565,0
