open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1704412800000,44143.80,44500.00,42300.00,44145.40,374967.791,1704499199999,16383172715.24129,4299469,186384.897,8145555060.07347,0
