open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1686441600000,25826.60,26199.00,25621.30,25909.90,279365.563,1686527999999,7227089796.30363,2860609,139779.833,3616474290.59514,0
