open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1704240000000,44979.70,45582.30,40333.00,42849.50,595855.225,1704326399999,25726152649.43654,5484694,285738.095,12338124587.28819,0
