open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1698624000000,34528.60,34888.20,34050,34483.80,281841.348,1698710399999,9712557953.95943,3517907,137520.137,4740097194.14290,0
