open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1609286400000,27402.83,29063.72,27401.00,28906.99,374737.655,1609372799999,10558400366.54597,2363568,185801.158,5237447909.15044,0
