open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1669593600000,16422.50,16475.00,15984.10,16204.50,497137.869,1669679999999,8055102077.13727,2736780,247420.181,4009316678.03800,0
