open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1681948800000,28795.00,29078.00,27983.00,28229.90,639179.286,1682035199999,18268559026.79414,5539024,312317.655,8928741908.61007,0
