open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1705536000000,42783.30,42932.30,40673.60,41323.10,335080.756,1705622399999,14029461752.96119,4381862,159993.343,6698735621.04958,0
