open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1663459200000,20102.00,20105.30,19325.80,19404.50,499916.474,1663545599999,9879306624.60703,2840410,241263.602,4768913541.45870,0
