open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1700870400000,37706.30,37886.50,37570.90,37766.60,82589.329,1700956799999,3116830221.06905,1090709,40804.412,1539982685.32292,0
