open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719100800000,64240.10,64500.00,63137.90,63194.90,72052.293,1719187199999,4609994525.56940,952389,34220.414,2190076315.36540,0
