open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1691712000000,29443.70,29565.10,29220.00,29415.50,179044.008,1691798399999,5265186188.14472,1429875,88423.189,2600611749.95184,0
