open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1693353600000,27700.10,27758.20,26950.00,27290.40,315313.916,1693439999999,8611722669.03794,2868554,153659.355,4196978727.47524,0
