open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1681430400000,30362.70,31059.00,29925.00,30453.10,615391.615,1681516799999,18803216668.18100,5129517,305214.369,9328551186.23577,0
