open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1735776000000,94580.90,97822.40,94357.40,96967.50,181645.495,1735862399999,17520373569.67460,3485887,91670.018,8844274083.05830,0
