open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1725148800000,58941.90,59052.70,57123.00,57268.10,222909.914,1725235199999,12933895810.73820,2973388,107912.495,6262209070.85710,0
