open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1731456000000,87972.00,93421.10,86180.00,90413.30,555288.297,1731542399999,49968681554.16390,8571385,277133.514,24945056051.66740,0
