open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1669161600000,16220.50,16703.40,16155.50,16595.80,546714.910,1669247999999,9010060479.37584,3319572,280154.178,4617585054.31714,0
