open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1707177600000,42692.90,43378.80,42559.80,43079.10,196157.643,1707263999999,8429315912.62482,2349996,97614.641,4195174982.26100,0
