open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1685577600000,27201.10,27347.90,26600.00,26805.30,404787.572,1685663999999,10888995134.74279,3436492,198133.029,5330281294.56847,0
