open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1726012800000,57609.20,57954.40,55515.20,57306.00,338231.445,1726099199999,19189527027.30010,4339590,166536.314,9449054324.33177,0
