open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1707868800000,49696.40,52100.00,49215.70,51823.20,395191.791,1707955199999,20230765100.11763,4979944,202339.246,10357567701.86297,0
