open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1662854400000,21639.50,21883.40,21336.00,21820.30,420979.326,1662940799999,9093590170.79370,2862590,212886.577,4599568487.79556,0
