open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1679184000000,26907.00,28397.00,26815.90,27955.70,759367.078,1679270399999,20977139675.99659,6421005,385924.863,10663327634.68572,0
