open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1670544000000,17216.00,17365.40,17052.00,17122.00,290231.183,1670630399999,4985683348.19390,1628630,145233.326,2495336272.14220,0
