open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1679961600000,27112.00,27500.00,26610.00,27249.70,585080.772,1680047999999,15806950765.76132,4777546,292760.916,7911119288.16518,0
