open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717113600000,68402.60,69080.00,66700.50,67577.90,195751.752,1717199999999,13295783600.09050,2633330,95439.941,6483400468.14910,0
