open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1694131200000,26240.70,26437.50,25630.00,25899.80,249269.761,1694217599999,6476749865.05496,2723220,121841.513,3166020428.26558,0
