open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1733011200000,96475.20,97933.00,95736.50,97265.10,113222.990,1733097599999,10975143904.85590,1872343,56376.584,5466023875.94690,0
