open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1670716800000,17120.10,17265.00,17060.00,17077.30,171004.111,1670803199999,2932155202.03910,1012706,84191.709,1443762775.84990,0
