open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1690934400000,29701.20,30059.90,28906.30,29170.10,491725.492,1691020799999,14482383687.34577,3847942,238648.722,7030134406.91970,0
