open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1703376000000,43725.20,43994.80,42550.00,43008.40,179967.251,1703462399999,7820621575.19171,2012652,85895.372,3733335729.04416,0
