open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1664409600000,19407.40,19648.80,18827.20,19582.50,991678.224,1664495999999,19151664008.33730,5608316,498754.470,9634187683.44537,0
